cement,water,superplastic,age,cement_slag,cement_ash,water_fineagg,ash_superplastic,strength
362.6,164.9,11.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,71.3
500.0,200.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.06
425.0,153.5,16.5,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,65.2
261.0,201.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.4
359.0,154.0,10.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,68.75
237.5,228.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.12
393.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.2
286.3,144.7,11.2,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,72.99
213.7,181.7,6.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,50.77
173.8,172.3,9.7,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,48.99
238.1,186.7,7.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.93
251.4,188.5,6.4,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.43
387.0,157.0,13.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.97
531.3,141.8,28.2,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.9
304.0,228.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,50.95
525.0,189.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,58.78
145.0,184.0,5.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.16
212.0,203.5,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,6.81
374.0,170.1,10.1,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.2
165.0,182.0,12.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.03
424.0,168.0,8.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,72.1
150.0,173.8,11.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.43
212.0,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.03
272.8,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.77
284.0,179.0,5.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.73
116.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,6.28
260.0,171.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,49.77
376.0,214.6,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.97
379.5,153.9,15.9,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.1
233.8,197.9,4.6,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.66
181.9,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.94
500.0,200.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.22
167.0,164.0,7.9,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.9
212.6,159.4,10.4,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.33
297.2,174.8,9.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.4
153.1,178.5,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.56
173.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.28
525.0,189.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.42
289.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.57
228.0,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.7
182.0,170.2,8.2,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.5
144.0,178.0,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.14
155.0,193.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.28
251.4,188.5,6.4,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.12
475.0,181.1,8.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,72.3
190.0,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,50.66
157.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.66
355.0,145.0,13.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.03
202.0,206.0,1.7,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.25
446.0,162.0,11.6,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.25
425.0,151.4,18.6,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,66.7
362.6,164.9,11.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.9
425.0,153.5,16.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,60.29
190.7,162.1,7.8,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.57
325.0,184.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.57
251.4,188.5,6.4,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.21
525.0,189.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,61.92
212.5,159.3,8.7,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.55
149.0,176.0,13.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.96
375.0,126.6,23.4,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,60.2
173.5,164.8,6.5,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.06
165.0,163.8,0.0,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.56
168.0,121.8,5.7,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,7.75
157.0,200.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.05
272.6,198.7,10.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.25
251.8,146.1,12.4,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,45.37
322.0,203.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.18
238.1,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.34
424.0,168.0,8.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,74.36
339.0,197.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.45
331.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.52
133.1,195.7,3.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,28.94
212.1,180.3,5.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.9
165.0,175.1,8.1,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.72
145.0,181.0,11.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.2
277.0,191.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,11.36
339.0,197.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.89
143.6,158.4,17.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.42
210.7,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.82
362.6,164.9,11.6,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,77.3
260.9,200.6,8.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.4
305.3,203.5,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.14
166.1,176.5,4.5,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.54
500.0,151.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,69.84
475.0,228.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.6
229.7,195.2,6.1,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.86
439.0,186.0,11.1,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.1
393.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.11
238.1,186.7,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.23
491.0,201.0,3.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,61.86
491.0,210.0,3.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,59.59
388.6,157.9,12.1,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.2
295.8,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.84
250.0,187.4,5.5,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.33
339.0,197.0,0.0,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.04
332.5,228.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.78
167.0,164.0,7.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.52
380.0,228.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.76
380.0,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.3
288.0,177.0,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.13
212.6,159.4,10.4,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.74
200.0,192.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.25
387.0,157.0,13.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.51
296.0,186.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.91
322.2,196.0,10.4,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.18
251.4,188.5,5.8,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.93
446.0,162.0,11.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.36
304.0,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,54.38
310.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,11.85
405.0,175.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.3
321.0,190.0,5.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,57.21
275.0,183.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.2
149.0,182.9,7.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.52
186.2,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,8.0
446.0,162.0,11.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.3
401.8,147.4,11.4,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,54.1
331.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.31
198.6,192.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.72
222.4,189.3,4.5,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.71
173.8,172.3,9.7,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.55
255.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.75
255.3,188.6,6.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.8
322.0,196.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.18
266.2,177.9,10.4,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.42
480.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.4
250.0,191.8,5.3,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,8.49
190.7,162.1,7.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.4
214.9,155.6,9.6,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.6
277.2,160.7,11.2,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,66.95
385.0,158.0,20.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.55
307.0,193.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,12.54
295.7,171.5,8.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.94
246.8,143.3,12.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.52
525.0,189.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.94
250.0,182.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,12.73
251.4,192.9,5.8,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.27
540.0,173.0,0.0,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,59.76
190.3,166.6,9.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.85
387.0,157.0,14.3,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.84
173.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,11.39
166.1,176.5,4.5,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,28.63
310.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.92
254.0,198.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,9.31
190.3,161.9,9.9,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.72
145.0,202.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.54
277.1,160.6,11.8,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.14
289.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,11.65
339.2,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.9
200.0,180.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,7.84
295.8,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.22
230.0,195.5,4.6,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,20.08
425.0,151.4,18.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.8
238.1,186.7,7.0,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.59
284.0,179.0,5.5,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.4
349.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.05
152.0,168.0,18.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.35
160.2,203.2,11.3,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.31
202.0,206.0,1.7,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.07
194.7,170.2,7.5,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,12.18
156.0,221.0,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.41
222.4,189.3,4.5,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.45
143.8,178.1,7.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.15
168.9,158.3,10.8,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,48.15
266.0,228.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.03
194.7,165.6,7.5,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.96
349.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.61
380.0,228.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.82
151.0,167.0,12.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.57
376.0,214.6,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,16.28
212.0,159.0,7.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.5
310.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,9.87
307.0,193.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.49
166.0,183.2,12.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.92
252.5,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,11.48
475.0,181.1,8.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,68.3
229.7,195.2,6.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.54
158.8,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,9.62
139.9,200.3,7.4,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.44
349.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.99
157.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,9.69
122.6,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.35
218.9,158.5,11.3,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.05
331.0,192.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.23
295.0,185.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.18
173.5,164.8,6.5,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.77
374.3,190.2,6.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.06
287.3,187.6,9.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.8
298.1,186.4,6.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.64
190.0,228.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.69
350.0,186.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.29
303.6,213.5,6.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.42
350.0,203.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.34
168.9,158.3,10.8,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,7.4
339.0,185.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.16
252.3,146.3,14.2,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.78
380.0,228.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.7
500.0,200.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,51.04
249.1,158.1,12.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.85
167.0,164.0,7.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.46
381.4,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.49
500.0,200.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.09
212.0,203.5,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.0
255.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.22
220.8,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.09
192.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.32
213.7,154.8,10.2,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,50.08
190.3,161.9,9.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,9.45
540.0,162.0,2.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,79.99
362.6,164.9,11.6,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,79.3
214.9,155.6,9.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.2
289.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.6
108.3,203.5,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,20.59
210.7,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.81
362.6,164.9,11.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,71.3
170.3,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.73
140.0,237.0,6.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.23
540.0,173.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,69.66
135.7,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.2
150.9,166.6,11.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.57
469.0,137.8,32.2,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,54.9
290.4,168.1,9.4,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,48.97
167.0,164.0,7.9,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.81
250.2,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.35
236.0,194.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.42
192.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.48
333.0,167.0,17.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.28
158.8,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.07
252.3,146.3,14.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,50.6
446.0,162.0,11.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.02
254.0,198.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.79
349.0,192.0,0.0,360,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.13
213.5,159.2,11.7,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.61
251.4,188.5,5.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.65
194.7,170.2,7.5,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.39
135.0,196.0,6.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.91
277.1,160.6,11.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,48.28
251.4,188.5,5.8,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.58
387.0,157.0,14.3,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.75
525.0,189.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.8
151.0,167.0,16.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.46
146.5,201.9,8.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.99
362.6,164.9,11.6,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,79.3
313.3,178.5,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.05
250.2,203.5,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.96
374.0,190.0,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.05
146.0,202.0,3.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.06
168.9,158.3,10.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.12
212.1,180.3,5.7,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,20.92
400.0,187.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.14
212.6,159.4,10.4,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.4
275.0,183.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.5
540.0,173.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,71.62
376.0,214.6,0.0,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.3
314.0,170.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.46
298.0,164.0,13.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.86
251.4,192.9,5.8,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.15
296.0,221.4,10.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.42
251.4,192.9,5.8,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,20.73
153.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,4.78
314.0,178.9,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.23
190.3,166.6,9.9,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.56
446.0,162.0,11.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.35
307.0,193.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.92
